draw,task_a_t10_balanced_accuracy_delta,task_c_macro_f1_delta,task_c_brier_delta
2458,0.004603580563,-0.02961255745,0.02128619172
2459,0.03419452888,-0.03052962558,0.01336684847
2460,-0.01766304348,-0.06335669506,0.02862974615
2461,0.02992327366,-0.06314303708,0.02637872055
2462,0.1748545572,-0.0535756386,0.02023086517
2463,0.0858662614,-0.03302581804,0.02276114951
2464,0.05591397849,-0.04400521007,0.02360886284
2465,0.1193181818,-0.03803345762,0.02411683203
2466,0.07270168856,-0.04424331047,0.01857482202
2467,-0.07386363636,-0.0592530899,0.02887315636
2468,0.1611111111,-0.04137243377,0.02103251149
2469,0.1279569892,-0.03764756875,0.0140797748
2470,0.02989130435,-0.06702446923,0.02670408118
2471,-0.02298850575,-0.04544827041,0.0193431408
2472,0.1502463054,-0.04050684454,0.02164964727
2473,0.2098308668,-0.0631016998,0.03048836011
2474,0.09375,-0.0578421328,0.02705802497
2475,0.04139562389,-0.05072903623,0.02604765474
2476,0.05748987854,-0.05350822279,0.02285221663
2477,0.1055555556,-0.04828583894,0.02334863681
2478,-0.02083333333,-0.05579073259,0.02882068762
2479,0.04844006568,-0.04769504185,0.01524926567
2480,-0.006793478261,-0.04976604114,0.01859596163
2481,0.03590361446,-0.06546794924,0.02937294743
2482,-0.00179028133,-0.06261419376,0.02903597591
2483,-0.04069767442,-0.04882022047,0.02305159442
2484,0.04623655914,-0.04914257689,0.02417175025
2485,-0.07613636364,-0.06377022098,0.02987687763
2486,0.03382663848,-0.0568614852,0.03246008264
2487,0.1388888889,-0.06433728478,0.01664768353
2488,0.05470136014,-0.01525945336,0.01586843475
2489,0.05647545831,-0.04556224377,0.01986085063
2490,0.07311827957,-0.05085406353,0.02352112212
2491,0.002279635258,-0.04338276487,0.01618173848
2492,0.1079545455,-0.06808680153,0.02964415802
2493,0.01888341544,-0.05822778793,0.02350966489
2494,0.1032608696,-0.06515857688,0.02530777431
2495,0.05706521739,-0.04552420047,0.01465546944
2496,0.08663512714,-0.06343176154,0.02999089371
2497,0.07777777778,-0.05784602693,0.01749031978
2498,-0.01136363636,-0.08192305983,0.03210513281
2499,0.02903225806,-0.05117484177,0.01652518897
2500,0.1444444444,-0.04939464871,0.02424477603
2501,0.1200607903,-0.02541223175,0.01413049802
2502,-0.02105263158,-0.05370621658,0.0301549448
2503,0.09964518037,-0.06907099392,0.0307787252
2504,0.003799392097,-0.07128762275,0.02774292514
2505,-0.001057082452,-0.06023612523,0.02375433182
2506,0.1111111111,-0.05297319501,0.0237378545
2507,0.09650455927,-0.0350041691,0.01591436728
2508,0.03333333333,-0.04989167457,0.01879502251
2509,0.08522727273,-0.07116077008,0.0194058571
2510,0.002069781195,-0.03082240225,0.01944661787
2511,0.04090909091,-0.08722460826,0.03275000175
2512,0.02545155993,-0.0773589056,0.02774551134
2513,0.1824364281,-0.04745483117,0.02105605979
2514,0.09802431611,-0.03547946192,0.01792075639
2515,0.1663542643,-0.03463551164,0.01340524686
2516,-0.002717391304,-0.04598149116,0.01651481219
2517,0.001876172608,-0.04445301326,0.02324211609
2518,0.06568144499,-0.05118938084,0.02141813971
2519,0.1555555556,-0.02613924977,0.01887022629
2520,0.02585649644,-0.05988296907,0.01922516587
2521,0.1360698125,-0.06793167299,0.02321340783
2522,0.06075533662,-0.06161910745,0.02432123278
2523,0.07875264271,-0.05676162296,0.02486917157
2524,0.05951417004,-0.03264903474,0.01329463794
2525,-0.006793478261,-0.05314933912,0.02401732524
2526,0.1011904762,-0.03598770625,0.01766918784
2527,0.04444444444,-0.05386954583,0.0269258057
2528,-0.01222826087,-0.05440634179,0.02553568985
2529,0.07724628313,-0.06482498245,0.03323694445
2530,-0.1373008435,-0.02439886811,0.01424122552
2531,0.003878474467,-0.05984295245,0.02061686997
2532,-0.03529411765,-0.02945181261,0.007547796968
2533,0.09782608696,-0.01845932381,0.01710862028
2534,-0.07065217391,-0.04807578587,0.02263792775
2535,0.08928571429,-0.06491749922,0.02708734336
2536,0.1069053708,-0.04260226015,0.02109514584
2537,0.1141304348,-0.05189481238,0.01572769647
2538,0.05647545831,-0.04841802201,0.02122311853
2539,0.06639676113,-0.06907615081,0.02862169689
2540,0.2031342401,-0.08623508655,0.0325560103
2541,-0.004926108374,-0.04967202476,0.01654200725
2542,0.06209343584,-0.0614085492,0.02538584175
2543,0.02258064516,-0.04791774793,0.02375074098
2544,-0.05,-0.0431901906,0.01845351381
2545,0.03940217391,-0.05837667549,0.01518502707
2546,0.02545155993,-0.05578309402,0.01883380577
2547,0.005285412262,-0.0490381197,0.02068339346
2548,0.06712473573,-0.06853735869,0.02538353219
2549,-0.01744186047,-0.05074072258,0.02085812694
2550,0.02222222222,-0.06118742204,0.02555248388
2551,0.05263157895,-0.05366830416,0.01453508766
2552,-0.07886231416,-0.04138145788,0.02212198876
2553,0.1559934319,-0.07665549035,0.03003447036
2554,0.03440860215,-0.07039134684,0.02991192976
2555,0.1339285714,-0.0219493914,0.010568756
2556,0.01818181818,-0.05848585782,0.02128206272
2557,-0.02150537634,-0.04043532201,0.01392833888
2558,-0.001136363636,-0.0415255042,0.01748652401
2559,0.04659090909,-0.03659033259,0.01260208862
2560,0.130575307,-0.03594392865,0.00839189818
2561,0.04346540509,-0.08521608202,0.03406425902
2562,0.1777777778,-0.05432498676,0.01344968058
2563,-0.01862803075,-0.04908901941,0.01845477391
2564,0.1078224101,-0.06440470803,0.02812776015
2565,-0.07530364372,-0.0540319711,0.01879165509
2566,-0.09830866808,-0.06112228355,0.02110125879
2567,0.01902834008,-0.04970227535,0.01943691405
2568,0.06458966565,-0.03888516713,0.02114949308
2569,-0.01578947368,-0.0666665952,0.02548052691
2570,-0.09196617336,-0.03262584716,0.01998640271
2571,-0.03529411765,-0.05872207596,0.03039280154
2572,0.04545454545,-0.03591326245,0.01922585088
2573,0.01330573625,-0.06985270189,0.02366715834
2574,0.109375,-0.05015325409,0.01922852777
2575,-0.1348178138,-0.04711974284,0.02001178794
2576,0.07777777778,-0.0557973521,0.02053364032
2577,0.02167019027,-0.05020487594,0.02410676429
2578,0.03171355499,-0.05385800492,0.01436404636
2579,0.05085748078,-0.06601431348,0.02010587416
2580,0.1127717391,-0.04565046957,0.01838228426
2581,0.129076087,-0.03001599829,0.01368904414
2582,0.04619565217,-0.07268755985,0.02697370997
2583,0.0623655914,-0.03596250221,0.02394410804
2584,0.04029990628,-0.07038252092,0.02206253427
2585,-0.002976190476,-0.06518760129,0.02749991552
2586,0.07222222222,-0.04997189657,0.0195360369
2587,0.01818181818,-0.0517169753,0.02502866195
2588,0.01823708207,-0.05406227414,0.02161114144
2589,-0.03846153846,-0.03803846122,0.01680746783
2590,0.1195862961,-0.05184627217,0.02115957003
2591,0.02380952381,-0.04950710869,0.02527035602
2592,0.09760827408,-0.06064084687,0.02138077603
2593,-0.01862803075,-0.07069978712,0.02718992751
2594,0.0623655914,-0.05035965797,0.01587584384
2595,0.1696428571,-0.03877967389,0.01508183446
2596,0.003799392097,-0.06663110792,0.03063495379
2597,0.02386363636,-0.05325600713,0.01337456672
2598,-0.165158371,-0.04514827344,0.0231540777
2599,0.06183932347,-0.04234115793,0.01707153019
2600,-0.001136363636,-0.03784302711,0.02022519008
2601,0.1071428571,-0.03048343094,0.008051418843
2602,-0.003555268261,-0.06583414037,0.0223239422
2603,0.03481781377,-0.04190825403,0.01351792654
2604,0.002976190476,-0.0573991046,0.0314538648
2605,-0.07510348906,-0.0651129919,0.02586643664
2606,-0.02808988764,-0.07406710468,0.02719380321
2607,0.006882591093,-0.06121703079,0.02234627721
2608,-0.009090909091,-0.03952818748,0.01946170524
2609,0.03911205074,-0.05346989315,0.02991645356
2610,-0.05842391304,-0.06034408966,0.0156367173
2611,0.1250808016,-0.03360553588,0.01373036194
2612,0.06964285714,-0.0320273738,0.01363868521
2613,0.1091070373,-0.04395739667,0.01971293526
2614,0.04938271605,-0.05637330979,0.02221299041
2615,0.07311827957,-0.05903175158,0.01879155404
2616,0.1022727273,-0.05339215488,0.0169235687
2617,0.1208997188,-0.0611974888,0.01913994044
2618,-0.0005285412262,-0.04546018492,0.01952415106
2619,-0.06315789474,-0.04989643017,0.0256909562
2620,0.129076087,-0.05719701799,0.01971685946
2621,0.001642036125,-0.04848890846,0.01304251077
2622,0.01851851852,-0.05683105494,0.01590625584
2623,0.05647545831,-0.03316324464,0.01793363457
2624,0.09090909091,-0.044187404,0.01439154823
2625,0.08333333333,-0.06702484735,0.03088627844
2626,0.09566903685,-0.06064004247,0.01637258712
2627,0.07222222222,-0.05907131101,0.0219631911
2628,0.1808809747,-0.05558271333,0.02212802603
2629,0.001619433198,-0.04466691184,0.02137237817
2630,0.06129032258,-0.02711202382,0.01621426924
2631,-0.01111111111,-0.05244452849,0.02524645592
2632,0.1,-0.0722629475,0.03453133401
2633,0.04977375566,-0.07266423318,0.02543405686
2634,0.09444444444,-0.04668784285,0.02229370479
2635,0.1611111111,-0.03572607474,0.01431684226
2636,0.04578313253,-0.01155249734,0.0167242938
2637,0.0744047619,-0.06379574631,0.02282351291
2638,-0.004096385542,-0.06166604538,0.02894459679
2639,0.1315789474,-0.06254562442,0.02992738774
2640,0.07311827957,-0.04446544921,0.01469109702
2641,0.07608695652,-0.04925626692,0.01892591895
2642,0.1358695652,-0.04489932111,0.01568823932
2643,0.03330206379,-0.06530036552,0.0270409016
2644,0.07519181586,-0.0366160593,0.0233685307
2645,0.1145833333,-0.0648598049,0.02246472605
2646,0.06209343584,-0.05866782221,0.02851184302
2647,0.013136289,-0.06013013196,0.02521489334
2648,0.06111111111,-0.06702484978,0.03057880315
2649,0.02083333333,-0.06932157116,0.02604187435
2650,0.05345268542,-0.04719076466,0.01719300144
2651,0.03125,-0.05484149653,0.03274446466
2652,0.05555555556,-0.04456428245,0.01751748244
2653,0.07522796353,-0.06287574985,0.02115734554
2654,-0.01111111111,-0.05179821176,0.02968731194
2655,0.02992327366,-0.06286239253,0.01744958814
2656,0.00752688172,-0.03704428086,0.01572269029
2657,-0.005208333333,-0.0497027534,0.01509829722
2658,-0.01086956522,-0.0642714763,0.02347830679
2659,0.004217432052,-0.06440101972,0.02244844183
2660,0.02258064516,-0.02187721107,0.01307081391
2661,-0.0125,-0.05942826233,0.02189671949
2662,-0.03102779573,-0.04173949751,0.01984506375
2663,-0.07505285412,-0.07652143295,0.02971973718
2664,0.1034890597,-0.08980874271,0.02984284209
2665,0.1548913043,-0.03885811812,0.01529289333
2666,0.008502024291,-0.04143833756,0.02079679828
2667,0.02954545455,-0.06664295115,0.02606905554
2668,0.015625,-0.06953531854,0.03643172215
2669,0.0340035482,-0.06827203555,0.02500980009
2670,-0.09757539917,-0.0550311712,0.02013999405
2671,-0.006818181818,-0.04293310079,0.02034161916
2672,-0.05208333333,-0.0178824504,0.01842150146
2673,0.09032258065,-0.0739214185,0.02638977074
2674,-0.08888888889,-0.04588716445,0.01946852487
2675,-0.01041666667,-0.06387255642,0.0253128371
2676,0.1659919028,-0.05608459936,0.02192569747
2677,0.01111111111,-0.03164570573,0.02215640568
2678,0.05454545455,-0.05066510523,0.01821512421
2679,0.06774193548,-0.02716778053,0.01640704517
2680,0.1272727273,-0.04167429558,0.0191695058
2681,0.01827956989,-0.05572212147,0.02967766689
2682,0.06765327696,-0.06255966129,0.02657906269
2683,0.01443768997,-0.06672341772,0.02568470757
2684,0.06930946292,-0.06783636554,0.03397250998
2685,-0.05555555556,-0.06115119424,0.02503189406
2686,0.01507983442,-0.04660149452,0.01645665819
2687,0.08158567775,-0.05981126238,0.03237521218
2688,0.03962152572,-0.04691340981,0.02456457172
2689,0.08522727273,-0.0451180648,0.01276096236
2690,0.07786116323,-0.03849031794,0.01357853292
2691,0.08456486043,-0.06215333105,0.02676574335
2692,0.1222826087,-0.05447207138,0.0182962248
2693,0.1215255333,-0.06760854446,0.02623508891
2694,0.0960591133,-0.05582366636,0.02377080703
2695,-0.02043010753,-0.06262771544,0.02216440112
2696,0.03645833333,-0.08384285842,0.02934121858
2697,-0.03541226216,-0.06232213197,0.02394261676
2698,0.1166666667,-0.07533909938,0.02881728118
2699,-0.02127659574,-0.03968893777,0.01462942601
2700,0.05500821018,-0.05712463719,0.02115676767
2701,0.152553329,-0.04103185952,0.01956634197
2702,0.1038554217,-0.05388527439,0.02331240943
2703,0.09239130435,-0.03294419111,0.01603046935
2704,0.03863636364,-0.04296353909,0.01631181788
2705,-0.05340909091,-0.05157706349,0.01201405205
2706,0.01892371378,-0.02855972253,0.01942777093
2707,0.04523950325,-0.04240645554,0.01964532323
2708,-0.08669165886,-0.04513158041,0.02236397995
2709,0.05547112462,-0.05325306933,0.02334578449
2710,0.05587044534,-0.0631480831,0.02197852193
2711,0.1011904762,-0.06282206138,0.02203667642
2712,-0.06762917933,-0.03672359672,0.01563330262
2713,0.04997817547,-0.04914126947,0.01175969185
2714,0.02857142857,-0.06112251377,0.02752755141
2715,0.05602536998,-0.04571210717,0.02499825369
2716,0.03135100194,-0.01897496952,0.01242917638
2717,0.06428571429,-0.03572271899,0.01998978909
2718,0.191576087,-0.06216136439,0.03276020375
2719,0.0340035482,-0.02762284909,0.01564001007
2720,0.0125,-0.05203500865,0.01788502035
2721,-0.04301075269,-0.06405677366,0.01979320916
2722,0,-0.05583306185,0.02272552552
2723,-0.06929347826,-0.04360798465,0.02001685436
2724,0.07799671593,-0.05368866106,0.02246244129
2725,0.1250808016,-0.03560301257,0.01851055036
2726,-0.01797040169,-0.05489529682,0.01693345271
2727,0.06075533662,-0.06033443266,0.02181497873
2728,-0.03012048193,-0.06032762575,0.01641948471
2729,0.09895833333,-0.07204821834,0.03416564232
2730,0.02813299233,-0.05947933716,0.02939136379
2731,0.1279569892,-0.0449969909,0.01698899805
2732,0.06270200388,-0.06344942068,0.03016019451
2733,0.1072938689,-0.06460666092,0.02096136026
2734,0.05166240409,-0.05226213793,0.02660650872
2735,0.09211376858,-0.05545167287,0.02195152698
2736,0.1086956522,-0.07481836111,0.0329265263
2737,-0.01111111111,-0.04482514588,0.01673699902
2738,-0.05434782609,-0.0573414851,0.01628099421
2739,0.04516129032,-0.05883481636,0.02216571964
2740,0.04090909091,-0.02415614687,0.01501520004
2741,0.1238636364,-0.04346690382,0.02396232789
2742,0.02222222222,-0.04894909377,0.02097018151
2743,-0.03191489362,-0.05354856694,0.02277640758
2744,-0.02045454545,-0.0345854874,0.01759108438
2745,0.09090909091,-0.06097769943,0.01880873662
2746,-0.00328407225,-0.03843579035,0.01467073319
2747,0.111827957,-0.05489933898,0.01800614932
2748,0.001619433198,-0.03934697809,0.02476362494
2749,0.004076086957,-0.05220841297,0.02026097542
2750,0.1055555556,-0.04742489583,0.01820587285
2751,0.01590909091,-0.05470803672,0.01773409555
2752,0.07854251012,-0.04302096132,0.004170532943
2753,0.07175177763,-0.03786085632,0.009893995652
2754,0.01486748546,-0.05202192476,0.02410323275
2755,0.07065217391,-0.04085547444,0.02664555521
2756,0.06114130435,-0.05466900658,0.02542293723
2757,0.08522727273,-0.04155496798,0.01472234509
2758,0.03135100194,-0.04936597012,0.02713801391
2759,-0.001358695652,-0.05979580044,0.02297260484
2760,0.05208333333,-0.03168679485,0.01708310514
2761,0.04844006568,-0.08519307434,0.02664674713
2762,0.1091954023,-0.06312589948,0.02175063445
2763,0.007710843373,-0.04744157099,0.02558749233
2764,0.02445652174,-0.04963803792,0.02480285243
2765,-0.02386363636,-0.05190156954,0.02086937088
2766,0.08333333333,-0.06063978816,0.0286206335
2767,0.04351395731,-0.06537322069,0.02348811811
2768,0.04427925016,-0.04697753157,0.02204383859
2769,0.1609195402,-0.06284113416,0.0341956617
2770,0.06079027356,-0.02503364375,0.01526857336
2771,0.06513589503,-0.01635548016,0.01145047733
2772,0.1140917906,-0.04670642614,0.02555548862
2773,0.03522727273,-0.04958289432,0.009890469625
2774,0.05748987854,-0.07926107513,0.02784996222
2775,0.07854251012,-0.04376079104,0.01995596535
2776,0.08823529412,-0.05449013829,0.02524745513
2777,0.03694581281,-0.04340665508,0.01450516114
2778,0.05927051672,-0.06554882977,0.02426446828
2779,-0.03723404255,-0.05300751676,0.0293846076
2780,0.04318181818,-0.0324920591,0.01022733131
2781,-0.01041666667,-0.05838600157,0.01923160114
2782,0.02585649644,-0.03248855085,0.01337586684
2783,0.02083333333,-0.04790127607,0.01893759531
2784,0.04659090909,-0.0345370006,0.01605794765
2785,0.03645833333,-0.06195057812,0.02280521265
2786,0.09886363636,-0.04126224699,0.01646103572
2787,0.1215909091,-0.0598258494,0.02012794363
2788,0.01507983442,-0.03926488903,0.02021478102
2789,0.046875,-0.02848920261,0.01339963847
2790,0.1238636364,-0.05155227246,0.02143475213
2791,-0.003555268261,-0.04045548591,0.01546516099
2792,0.06031933767,-0.06140348265,0.02536582249
2793,0.1195862961,-0.06192352428,0.02155160948
2794,0.06771141336,-0.04552277128,0.01896924745
2795,0.02445652174,-0.04616540601,0.02595243251
2796,-0.1388888889,-0.04674908108,0.02299498045
2797,-0.02777777778,-0.03920817319,0.02061359161
2798,0.0002956830278,-0.02863917155,0.01087540731
2799,0.1657608696,-0.03875513491,0.01707599992
2800,-0.02173913043,-0.05513882009,0.02203925063
2801,0.01842275372,-0.06039121993,0.02612245703
2802,0.02887537994,-0.03839109708,0.01678577018
2803,0.013136289,-0.03196930772,0.01586689026
2804,0.04534412955,-0.05250891816,0.0198984935
2805,-0.07777777778,-0.04720751119,0.01341771967
2806,0.2317388494,-0.06395286879,0.02109636856
2807,0.1183932347,-0.02516142334,0.01599036616
2808,-0.07634408602,-0.05513054881,0.02420275753
2809,-0.06342494715,-0.06787387311,0.0292017775
2810,0.1022727273,-0.05885814334,0.0269430651
2811,0.04168797954,-0.03362070772,0.01224585769
2812,0.08695652174,-0.04589140051,0.01613771326
2813,0.06818181818,-0.04914552123,0.01997073841
2814,0.06771141336,-0.05539819122,0.02500673622
2815,0.0960591133,-0.06966300702,0.01659712124
2816,0.1777777778,-0.07070060348,0.0218264059
2817,0.06183932347,-0.03660391562,0.02488137574
2818,-0.04761904762,-0.05726021196,0.02120623946
2819,0.08333333333,-0.05356655793,0.02725776149
2820,0.1195652174,-0.02722263991,0.008720828744
2821,0.09431818182,-0.06168292507,0.01770889567
2822,0.06270200388,-0.05739965592,0.0196267424
2823,0.05647545831,-0.02694602022,0.01327131651
2824,0.09402720284,-0.05088678359,0.02224503606
2825,0.02159090909,-0.04371886509,0.02415462723
2826,0.05587044534,-0.0392730565,0.01594297216
2827,-0.046875,-0.06232589962,0.02543811697
2828,0.07956989247,-0.06228809174,0.02395334385
2829,0.1264367816,-0.04601936691,0.0182055231
2830,0.05053763441,-0.06679774288,0.02169403753
2831,-0.01111111111,-0.05914962234,0.02557532407
2832,0.1055555556,-0.06618868995,0.02544065694
2833,0.05587044534,-0.07390443905,0.03091216076
2834,-0.05138978668,-0.06616161461,0.033092468
2835,0.08333333333,-0.04415542926,0.02369806292
2836,0.02954545455,-0.06718242778,0.02967306369
2837,-0.03652230123,-0.03258597575,0.009850155272
2838,0.06712473573,-0.03796524144,0.01868009311
2839,0.007954545455,-0.04606259123,0.02450866929
2840,0.07419354839,-0.02961183768,0.0189566094
2841,0.1333333333,-0.05356060803,0.02501065263
2842,0.07389162562,-0.04237194836,0.01951920259
2843,-0.01234567901,-0.04355747224,0.01939853514
2844,0.01292824822,-0.06324627735,0.02589114163
2845,0.05570652174,-0.04733847442,0.02531561964
2846,0.01428571429,-0.03168594776,0.01313648475
2847,0.06931818182,-0.04540186175,0.01709577269
2848,-0.005434782609,-0.06233308247,0.0270372016
2849,0.1623655914,-0.07811730755,0.0306323458
2850,0.05021141649,-0.0757063112,0.03447389161
2851,0.02777777778,-0.05319481367,0.01780225332
2852,-0.06021505376,-0.06547143272,0.02079577859
2853,0.07142857143,-0.06958221874,0.02736345148
2854,0.09650455927,-0.05300301733,0.02162383856
2855,0.03119868637,-0.06110252585,0.01961955269
2856,-0.05795454545,-0.04076053632,0.02105821414
2857,0.006568144499,-0.05816940945,0.02149201132
2858,0.03419452888,-0.03102340762,0.0175734737
2859,0.04534412955,-0.06506271402,0.02734163613
2860,0.01902173913,-0.058593437,0.02649812612
2861,0.07727272727,-0.0769061172,0.03475964226
2862,0.03888888889,-0.04233762801,0.02757844429
2863,0.09569892473,-0.0522269756,0.01822134815
2864,-0.02717391304,-0.06101613239,0.02403833879
2865,0.02386363636,-0.0722869878,0.02748201898
2866,0.03978494624,-0.06149402159,0.02850866035
2867,0.05698924731,-0.05886299144,0.0210614598
2868,0.01638477801,-0.03685152139,0.01657949279
2869,0.1344086022,-0.0672776195,0.0290187981
2870,0.03784742756,-0.04713069203,0.01862253076
2871,0.1296296296,-0.0398693469,0.01973443795
2872,0.01975683891,-0.05989440838,0.02772610868
2873,0.08695652174,-0.05862343754,0.02189305417
2874,0.05345268542,-0.02673337621,0.008013115469
2875,-0.001057082452,-0.05699840333,0.01930291436
2876,0.07956989247,-0.04563255228,0.02536685227
2877,0.191576087,-0.08119455446,0.02645010473
2878,0.02989130435,-0.06850074177,0.02202356359
2879,0.1399456522,-0.05634427527,0.01806961004
2880,0.1405810684,-0.05070324009,0.02413443764
2881,0.06625727214,-0.07234548699,0.03637080131
2882,-0.0303030303,-0.04707985642,0.01647214507
2883,0.03703703704,-0.05463030156,0.02236209064
2884,0.1032608696,-0.04418895455,0.008685144337
2885,0.07956989247,-0.06066592191,0.02763431061
2886,0.1127717391,-0.03689537609,0.0171734481
2887,-0.02251407129,-0.03986146982,0.00963371123
2888,-0.00358056266,-0.06486165817,0.02184766588
2889,0.03333333333,-0.05002238803,0.01853269916
2890,0.07222222222,-0.03899031746,0.01863252495
2891,0.06075533662,-0.04883049754,0.0236371264
2892,0.04897959184,-0.06452508416,0.022407592
2893,-0.01355498721,-0.04632524891,0.01420777758
2894,0.05027173913,-0.05520104057,0.02567760368
2895,0.04863221884,-0.02120948234,0.01312191853
2896,0.02903225806,-0.06738249276,0.02689704936
2897,0.06076276665,-0.06332579663,0.02453718484
2898,-0.05483870968,-0.07275550245,0.02623858265
2899,0.09102564103,-0.06032195507,0.008830876089
2900,0.03684550743,-0.06820099312,0.0276300274
2901,-0.1055555556,-0.05829859696,0.02507836799
2902,0.04737335835,-0.07300321636,0.02462239157
2903,0.1018062397,-0.05288287004,0.01821527377
2904,0.03694581281,-0.06740935083,0.02201731348
2905,0.02905342081,-0.02983926165,0.007944560114
2906,0.05927051672,-0.0742140086,0.02275991898
2907,0.04451733833,-0.0604096369,0.02295083484
2908,0.1045454545,-0.04085002481,0.01689550007
2909,-0.005208333333,-0.07830160225,0.03614327749
2910,0.03329809725,-0.07294048793,0.02539173572
2911,0.1185688941,-0.03499161054,0.0126851546
2912,-0.0964673913,-0.0434838648,0.01933727265
2913,0.05500821018,-0.02362556333,0.01203649728
2914,0.06765327696,-0.06819358196,0.02705755384
2915,0.006451612903,-0.05825878411,0.02471893519
2916,0.1083743842,-0.05096860678,0.01496532574
2917,0.05163043478,-0.03172329401,0.01703438787
2918,0.1451612903,-0.05897225438,0.02153990202
2919,-0.1459183673,-0.05174291292,0.02069350614
2920,0.252688172,-0.04377709084,0.01397915112
2921,0.007687758723,-0.03180325008,0.01870587543
2922,0.01111111111,-0.02596475428,0.014973531
2923,0.01902173913,-0.04447776922,0.01830026516
2924,0.04444444444,-0.06352646183,0.02293236552
2925,-0.01704545455,-0.04976987089,0.01949550371
2926,0.06765327696,-0.06469091501,0.03767180846
2927,-0.0632183908,-0.05884536287,0.0216607693
2928,0.004545454545,-0.04954372157,0.02530942349
2929,0.09211376858,-0.05598897116,0.02017003026
2930,0.02276759314,-0.05221544975,0.0252767365
2931,0.09659090909,-0.05448976901,0.02030209583
2932,-0.04772727273,-0.04464976582,0.01453247326
2933,-0.02105263158,-0.0838214673,0.03860000651
2934,0.07293868922,-0.05065871971,0.02512883467
2935,0.06666666667,-0.06762574048,0.02607520781
2936,0.05227272727,-0.0525574166,0.02593909118
2937,0.1222672065,-0.02569274184,0.01560980777
2938,0.1657608696,-0.05971767875,0.02749771917
2939,0.04761904762,-0.03940808646,0.01857553045
2940,0.06625727214,-0.05061167157,0.01719958662
2941,0.007954545455,-0.05921587018,0.01928022016
2942,-0.03888888889,-0.04541598377,0.02396531168
2943,0.09782608696,-0.03239113385,0.01534067263
2944,0.1052631579,-0.06385263953,0.02845844931
2945,0.04938271605,-0.03183624776,0.008196040434
2946,-0.02127659574,-0.0801220433,0.02830330081
2947,0.01666666667,-0.04872996724,0.01942513785
2948,0.1055555556,-0.05417756368,0.02080765747
2949,0.009372979961,-0.04382107599,0.02568835996
2950,0.07386363636,-0.06198612632,0.02741583828
2951,0.05161290323,-0.09159368558,0.02878535305
2952,-0.07840909091,-0.03830006071,0.01637049835
2953,0.03911205074,-0.05406653495,0.02387174337
2954,0.02007856831,-0.04709414049,0.01630256706
2955,0.01330573625,-0.07496436497,0.0332101998
2956,0.004076086957,-0.0668922353,0.02330889165
2957,0.1360698125,-0.06813067664,0.02750331219
2958,0.04427925016,-0.0645074173,0.03010732566
2959,0.06774193548,-0.07424560788,0.02496339062
2960,-0.01747720365,-0.02823706428,0.01004253242
2961,0.08152173913,-0.0349967266,0.01083419131
2962,0.05113636364,-0.07244071332,0.02899536108
2963,0.001136363636,-0.05096825993,0.01838855277
2964,0.1,-0.05680500033,0.01679977406
2965,0.01892371378,-0.03166317658,0.01626253401
2966,-0.07336780866,-0.07259000614,0.02205400936
2967,0.155775076,-0.03128708397,0.02144342974
2968,0.005208333333,-0.06852425661,0.02966561336
2969,0.1453804348,-0.07055447732,0.02571514434
2970,0.0505952381,-0.04505855845,0.02294586469
2971,0.07155529273,-0.06378984198,0.02249117551
2972,0.02903225806,-0.06587050706,0.03035848513
2973,0.09239130435,-0.03960892699,0.02752946961
2974,0.09090909091,-0.0502994204,0.01998595127
2975,0.03694581281,-0.06294687353,0.02567169314
2976,0.06031933767,-0.03609033231,0.02136992693
2977,0.1360698125,-0.05357819348,0.01453895372
2978,0.1182065217,-0.05441637868,0.02195671819
2979,-0.02791461412,-0.07117593985,0.0259347506
2980,0.04483282675,-0.04430085836,0.02303298432
2981,0.09514066496,-0.03875249717,0.02071485238
2982,0.1189217759,-0.05080263178,0.01668331228
2983,0.0119047619,-0.04984705547,0.02536737906
2984,0.001619433198,-0.03853682103,0.01540949623
2985,0.03951367781,-0.05621940467,0.02729972828
2986,0.09886363636,-0.04784134726,0.02409464875
2987,0.02777777778,-0.0709902243,0.03225278055
2988,0.007687758723,-0.04952125203,0.02686374795
2989,0.004756871036,-0.06404950391,0.02072879169
2990,0.001939237233,-0.04705103708,0.01600082679
2991,0.06075533662,-0.05592397844,0.02189796865
2992,-0.00234521576,-0.06803038417,0.02862562201
2993,0.03522727273,-0.04431981708,0.01787115549
2994,0.09017453135,-0.05739055328,0.01720942084
2995,0.06657608696,-0.07075779333,0.02645218967
2996,0.1396761134,-0.03332461795,0.0164542825
2997,0.03940217391,-0.04215537079,0.01734298406
2998,-0.005102040816,-0.031914183,0.01925134453
2999,-0.01943734015,-0.05765293936,0.02837464766
3000,0.007433742728,-0.05977928227,0.01865178548
3001,-0.03888888889,-0.05081311524,0.02373151827
3002,0.03522727273,-0.03576242352,0.02154623459
3003,0.04427925016,-0.05018551581,0.02522292392
3004,0.0811247576,-0.04185124878,0.01848352227
3005,-0.01612903226,-0.05222216404,0.02586746719
3006,0.04464285714,-0.06104822002,0.02011764831
3007,0.06111111111,-0.04587985748,0.02332514492
3008,0.002272727273,-0.03953870282,0.01525774181
3009,0.02463054187,-0.0542142061,0.02385220895
3010,0.1078224101,-0.05222918905,0.02018622122
3011,0.1448846836,-0.02046820806,0.009430452019
3012,0.1038554217,-0.08932972912,0.03587090601
