draw,delta_source_balanced_macro_f1,delta_source_balanced_brier,delta_source_balanced_log_loss
282,0.00027670284874,0.0079555424339,0.0297444037165
283,0.00800206872128,0.00611719606234,0.0349893396946
284,-0.000375948353966,0.00611250547458,0.0308144312778
285,0.00546085406384,0.00279697512135,0.0319661784321
286,0.00185032146122,0.00750877533226,0.0426713928622
287,0.00812929757944,0.00225906661907,0.0238036816769
288,0.00187089507194,0.0146163616696,0.0513480273397
289,0.00162143461317,0.0141831060566,0.0467756216313
290,0.0181527603209,-0.00474001146291,0.0146522991868
291,-0.00228707699748,0.00898855420652,0.0429184624138
292,0.0151112025765,0.00243985392993,0.027678376806
293,0.0112172706949,-0.00427516596517,0.00565369706443
294,0.0122047453766,0.00214845510145,0.0247636495671
295,0.00331594847262,0.00483919723403,0.0301962199103
296,0.00599748047195,0.00342805566666,0.0339256353223
297,0.00569774867705,0.00399873093809,0.0267371487536
298,0.0085143100091,0.00416008641991,0.0341290263019
299,0.00508293681538,0.00853398834863,0.0296162713266
300,0.0075073779933,0.00471294766848,0.0348421596734
301,-0.000944408422951,0.00699098106041,0.0293648306679
302,0.00150250070111,0.00880843957655,0.0432651476225
303,0.00214611936224,0.000106708741384,0.023512356473
304,0.00691432521846,0.00666422403938,0.0348506232199
305,0.00204450680551,0.00450131739556,0.0337992931091
306,0.000844643830977,0.0051192117547,0.0323454586175
307,0.00267343008367,0.00879240745855,0.049384620654
308,0.00257376310627,0.0124668865036,0.0516831664417
309,0.0139486424783,0.000780543247592,0.0288427565472
310,0.00631695686048,0.00819078815251,0.0417462837311
311,0.0118584848369,-0.00898492642837,0.0136932120928
312,0.0049709441099,0.00804285233799,0.0387314645828
313,0.00237732526621,0.0127954366772,0.050653328205
314,0.00166653057048,0.00749664406881,0.0297093390634
315,0.00290147056585,0.00323972590604,0.0177289306505
316,0.00665941985934,0.00956162697687,0.0387819128152
317,0.0135842498396,0.00753993361501,0.0428575097107
318,-0.000815501904253,0.00308339176351,0.0306876794012
319,0.00293626735558,0.00128685554344,0.0279262890313
320,0.00589267764543,0.00343850993844,0.0244306079818
321,0.00733049943253,-0.000822946777001,0.0182130960805
322,0.00884772239373,0.0125100825413,0.0544029994501
323,0.00476351701029,0.00439247796333,0.029784424506
324,0.00898992326015,0.0111317881524,0.0375736763891
325,0.00652805608827,0.00119432748158,0.0184618454709
326,0.012415077561,-0.00122690579898,0.0261234168233
327,0.0197617775838,-0.00425138074979,0.00886187739585
328,0.000194565804195,0.00840591167463,0.0330210188122
329,0.0146192920495,-0.00236474766773,0.0130613943972
330,0.00773069202321,0.00519037806114,0.0246933208605
331,0.0144924744581,0.00150496905883,0.029882867254
332,0.0169493925434,-4.57580931964e-05,0.0261790674665
333,-0.000264005185432,0.00613941202874,0.0261521549962
334,0.00251058428012,0.0145531802919,0.0502271235519
335,0.00744010029478,0.0012401231948,0.0240147088949
336,-0.00564459966969,0.00964401002894,0.0291634161958
337,0.0081544785242,0.00119640736203,0.0212935216024
338,0.00554859131122,0.00252004295413,0.0219172521131
